 job_id  Cmax  Mean_waiting_time  Mean_bounded_slowndown  Mean_number_of_interruptions_per_job  Percentage_of_rejections  Competitive_factor  Utilization  Total_processing_time  Processing_Time_SLA_0 Processing_Time_SLA_1 Processing_Time_SLA_2
 874 0 0 0 64 744 0 0 0 0 0 0
 875 0 0 0 64 745 0 0 0 0 0 0
 876 0 0 0 64 746 0 0 0 0 0 0
 877 0 0 0 64 747 0 0 0 0 0 0
 878 0 0 0 64 748 0 0 0 0 0 0
 879 0 0 0 64 749 0 0 0 0 0 0
 880 0 0 0 64 750 0 0 0 0 0 0
 881 0 0 0 64 751 0 0 0 0 0 0
 882 0 0 0 64 752 0 0 0 0 0 0
 883 0 0 0 64 753 0 0 0 0 0 0
 884 0 0 0 64 754 0 0 0 0 0 0
 885 0 0 0 64 755 0 0 0 0 0 0
 886 0 0 0 64 756 0 0 0 0 0 0
 887 0 0 0 64 757 0 0 0 0 0 0
 888 0 0 0 64 758 0 0 0 0 0 0
 889 0 0 0 64 759 0 0 0 0 0 0
 890 0 0 0 64 760 0 0 0 0 0 0
 891 0 0 0 64 761 0 0 0 0 0 0
 892 0 0 0 64 762 0 0 0 0 0 0
 893 0 0 0 64 763 0 0 0 0 0 0
 894 0 0 0 64 764 0 0 0 0 0 0
 895 0 0 0 64 765 0 0 0 0 0 0
 896 0 0 0 64 766 0 0 0 0 0 0
 897 0 0 0 64 767 0 0 0 0 0 0
 898 0 0 0 64 768 0 0 0 0 0 0
 899 0 0 0 64 769 0 0 0 0 0 0
 900 0 0 0 64 770 0 0 0 0 0 0
 901 0 0 0 64 771 0 0 0 0 0 0
 902 0 0 0 64 772 0 0 0 0 0 0
 903 0 0 0 64 773 0 0 0 0 0 0
 904 0 0 0 64 774 0 0 0 0 0 0
 905 0 0 0 64 775 0 0 0 0 0 0
 906 0 0 0 64 776 0 0 0 0 0 0
 907 0 0 0 64 777 0 0 0 0 0 0
 908 0 0 0 64 778 0 0 0 0 0 0
 909 0 0 0 64 779 0 0 0 0 0 0
 910 0 0 0 64 780 0 0 0 0 0 0
 911 0 0 0 64 781 0 0 0 0 0 0
 912 0 0 0 64 782 0 0 0 0 0 0
 913 0 0 0 64 783 0 0 0 0 0 0
 914 0 0 0 64 784 0 0 0 0 0 0
 915 0 0 0 64 785 0 0 0 0 0 0
 916 0 0 0 64 786 0 0 0 0 0 0
 917 0 0 0 64 787 0 0 0 0 0 0
 918 0 0 0 64 788 0 0 0 0 0 0
 919 0 0 0 64 789 0 0 0 0 0 0
 920 0 0 0 64 790 0 0 0 0 0 0
 921 0 0 0 64 791 0 0 0 0 0 0
 922 0 0 0 64 792 0 0 0 0 0 0
 923 0 0 0 64 793 0 0 0 0 0 0
 924 0 0 0 64 794 0 0 0 0 0 0
 925 0 0 0 64 795 0 0 0 0 0 0
 926 0 0 0 64 796 0 0 0 0 0 0
 927 0 0 0 64 797 0 0 0 0 0 0
 928 0 0 0 64 798 0 0 0 0 0 0
 929 0 0 0 64 799 0 0 0 0 0 0
 930 0 0 0 64 800 0 0 0 0 0 0
 931 0 0 0 64 801 0 0 0 0 0 0
 932 0 0 0 64 802 0 0 0 0 0 0
 933 0 0 0 64 803 0 0 0 0 0 0
 934 0 0 0 64 804 0 0 0 0 0 0
 935 0 0 0 64 805 0 0 0 0 0 0
 936 0 0 0 64 806 0 0 0 0 0 0
 937 0 0 0 64 807 0 0 0 0 0 0
 938 0 0 0 64 808 0 0 0 0 0 0
 939 0 0 0 64 809 0 0 0 0 0 0
 940 0 0 0 64 810 0 0 0 0 0 0
 941 0 0 0 64 811 0 0 0 0 0 0
 942 0 0 0 64 812 0 0 0 0 0 0
 943 0 0 0 64 813 0 0 0 0 0 0
 944 0 0 0 64 814 0 0 0 0 0 0
 945 0 0 0 64 815 0 0 0 0 0 0
 946 0 0 0 64 816 0 0 0 0 0 0
 947 0 0 0 64 817 0 0 0 0 0 0
 948 0 0 0 64 818 0 0 0 0 0 0
 949 0 0 0 64 819 0 0 0 0 0 0
 950 0 0 0 64 820 0 0 0 0 0 0
 951 0 0 0 64 821 0 0 0 0 0 0
 952 0 0 0 64 822 0 0 0 0 0 0
 953 0 0 0 64 823 0 0 0 0 0 0
 954 0 0 0 64 824 0 0 0 0 0 0
 955 0 0 0 64 825 0 0 0 0 0 0
 956 0 0 0 64 826 0 0 0 0 0 0
 957 0 0 0 64 827 0 0 0 0 0 0
 958 0 0 0 64 828 0 0 0 0 0 0
 959 0 0 0 64 829 0 0 0 0 0 0
 960 0 0 0 64 830 0 0 0 0 0 0
 961 0 0 0 64 831 0 0 0 0 0 0
 962 0 0 0 64 832 0 0 0 0 0 0
 963 0 0 0 64 833 0 0 0 0 0 0
 964 0 0 0 64 834 0 0 0 0 0 0
 965 0 0 0 64 835 0 0 0 0 0 0
 966 0 0 0 64 836 0 0 0 0 0 0
 967 0 0 0 64 837 0 0 0 0 0 0
 968 0 0 0 64 838 0 0 0 0 0 0
 969 0 0 0 64 839 0 0 0 0 0 0
 970 0 0 0 64 840 0 0 0 0 0 0
 971 0 0 0 64 841 0 0 0 0 0 0
 972 0 0 0 64 842 0 0 0 0 0 0
 973 0 0 0 64 843 0 0 0 0 0 0
 974 0 0 0 64 844 0 0 0 0 0 0
 975 0 0 0 64 845 0 0 0 0 0 0
 976 0 0 0 64 846 0 0 0 0 0 0
 977 0 0 0 64 847 0 0 0 0 0 0
 978 0 0 0 64 848 0 0 0 0 0 0
 979 0 0 0 64 849 0 0 0 0 0 0
 980 0 0 0 64 850 0 0 0 0 0 0
 981 0 0 0 64 851 0 0 0 0 0 0
 982 0 0 0 64 852 0 0 0 0 0 0
 983 0 0 0 64 853 0 0 0 0 0 0
 984 0 0 0 64 854 0 0 0 0 0 0
 985 0 0 0 64 855 0 0 0 0 0 0
 986 0 0 0 64 856 0 0 0 0 0 0
 987 0 0 0 64 857 0 0 0 0 0 0
 988 0 0 0 64 858 0 0 0 0 0 0
 989 0 0 0 64 859 0 0 0 0 0 0
 990 0 0 0 64 860 0 0 0 0 0 0
 991 0 0 0 64 861 0 0 0 0 0 0
 992 0 0 0 64 862 0 0 0 0 0 0
 993 0 0 0 64 863 0 0 0 0 0 0
 994 0 0 0 64 864 0 0 0 0 0 0
 995 0 0 0 64 865 0 0 0 0 0 0
 996 0 0 0 64 866 0 0 0 0 0 0
 997 0 0 0 64 867 0 0 0 0 0 0
 998 0 0 0 64 868 0 0 0 0 0 0
 999 0 0 0 64 869 0 0 0 0 0 0
 1000 0 0 0 64 870 0 0 0 0 0 0
 442 16842 349.2857142857143 1.5386109834629853 0.5158730158730158 87.34939759036143 0.8837540837540837 0.8837540837540837 29756.0 1.0 0.0 0.0
 236 19030 426.9763779527559 1.5501179835931982 0.5275590551181102 87.2617853560682 0.9163644009882773 0.9163644009882773 34864.0 1.0 0.0 0.0
 802 19258 444.25 1.5543505572933962 0.5234375 87.17434869739479 0.9682613890187522 0.9682613890187522 37280.0 1.0 0.0 0.0
 3 30195 581.4806201550388 1.5619245251055658 0.5271317829457365 87.08708708708708 0.8137339340135153 0.8137339340135153 49130.0 1.0 0.0 0.0
 70 46957 792.623076923077 1.5704653735035818 0.5230769230769231 87.0 0.7017252396166134 0.7017252396166134 65892.0 1.0 0.0 0.0
 70 46957 792.623076923077 1.5704653735035818 0.5230769230769231 87.0 0.7017252396166134 0.7017252396166134 65892.0 1.0 0.0 0.0
